filename,kind,url
xah_FakVivaliOpensourceFakheads.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADHmO_Bj1kJwUuu1gVp5AW1a/OpenSource/xah_FakVivaliOpensourceFakheads.mp3?dl=1
xah_OpenSourceFak.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AACbisxkXKpZwgsRqIJIGlxoa/OpenSource/xah_OpenSourceFak.mp3?dl=1
xah_OpenSourceFak2.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADu-uxNvOxyv3LVSP6lClIZa/OpenSource/xah_OpenSourceFak2.mp3?dl=1
xah_OpensourceFakhead.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADiCBCXwMfE909heILEbxvia/OpenSource/xah_OpensourceFakhead.mp3?dl=1
xah_OpensourceFakheads.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADGoOQOtBX4zfY8XpzGOGzLa/OpenSource/xah_OpensourceFakheads.mp3?dl=1
xah_OpenSourceFanaticsFak.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABAlBvVUmQJWNmTcJxDIX24a/OpenSource/xah_OpenSourceFanaticsFak.mp3?dl=1
xah_OpensourceIdiocy.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAeWmdLZsJbRc2pw7awpkpSa/OpenSource/xah_OpensourceIdiocy.mp3?dl=1
xah_OpersourceFanaticsFak.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABdsxqEmVXL6pNpYx1-5FuNa/OpenSource/xah_OpersourceFanaticsFak.mp3?dl=1
xah_ThirtyYearsFSFGNURichardStallmanUnixPhilosophyFakheadCrap.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABzjn4Yw2lZZVm5MoWWqCOca/OpenSource/xah_ThirtyYearsFSFGNURichardStallmanUnixPhilosophyFakheadCrap.mp3?dl=1
xah_UnixLinuxOpensourceFakheads.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAD3zgrLfSNOSQUyVvLu54-Pa/OpenSource/xah_UnixLinuxOpensourceFakheads.mp3?dl=1
xah_VivaliFakOpensourceFakheads.mp3,OpenSource,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAByYRT7RN_ITcuBD0uODmRKa/OpenSource/xah_VivaliFakOpensourceFakheads.mp3?dl=1
