filename,kind,mime,url
Xah3.mp3,RantCompilation,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABjY6v0wpf4MrHs2JtW7F6ya/RantCompilation/Xah3.mp3?dl=1
xah.mp3,RantCompilation,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABkFlYpOhvMyS_rk8FNKa25a/RantCompilation/xah.mp3?dl=1
xah2.mp3,RantCompilation,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AACViHpmZ_3fJ5ueNLxEnbV5a/RantCompilation/xah2.mp3?dl=1
xah4.mp3,RantCompilation,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AACi9vKLOYgTs3S8a8KJZr20a/RantCompilation/xah4.mp3?dl=1
xah5.mp3,RantCompilation,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADmGGFz4tu1cREkFGfAChBqa/RantCompilation/xah5.mp3?dl=1
xah_APIFak.mp3,Fak,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAxL4MzbECRWrPkTW5LDOSua/Fak/xah_APIFak.mp3?dl=1
xah_AlanFak.mp3,Fak,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABpo3TxS2AkgT_PDkGPNY9-a/Fak/xah_AlanFak.mp3?dl=1
xah_AlanMackenzieFak.mp3,Fak,,https://www.dropbox.com/scl/fi/18amizve2qujgur6tizpb/xah_AlanMackenzieFak.mp3?rlkey=blrqzjo4kexlmjagn68yfvf12&dl=1
xah_AlanMackenzieFak2.mp3,Fak,,https://www.dropbox.com/scl/fi/8kgye96qdwtp3c0k13qcd/xah_AlanMackenzieFak2.mp3?rlkey=zdunum73jtkzwsi68kml0ltxs&dl=1
xah_AlanMackenzieFakhead.mp3,Fakhead,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAY9Iy7wNYKbhHTI3tjn8jfa/Fakhead/xah_AlanMackenzieFakhead.mp3?dl=1
xah_AlanMackenzieIdiot-001.mp3,Idiots,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAATVMjj65Yqc_GYA1OY4Fksa/Idiots/xah_AlanMackenzieIdiot-001.mp3?dl=1
xah_AlanMackenzieIdiot.mp3,Idiots,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADRr7RbY5q8XM0VWyAaldYPa/Idiots/xah_AlanMackenzieIdiot.mp3?dl=1
xah_AllIdiots.mp3,Idiots,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AACpv9c14gYpV_Gi51wUiLXCa/Idiots/xah_AllIdiots.mp3?dl=1
xah_AltTabFak.mp3,Fak,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAB87mF1EC5gb3MUc51J3LMAa/Fak/xah_AltTabFak.mp3?dl=1
xah_AppleIdiots.mp3,Idiots,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AACvV1S7NVi25nCFPbG4VZdca/Idiots/xah_AppleIdiots.mp3?dl=1
xah_Asshole.mp3,Ass,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAA75bTQjYFsnGLLhZsSbIBXa/Ass/xah_Asshole.mp3?dl=1
xah_BashIdiocy.mp3,Idiocy,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAPAGFpkRX01o8M2ajLz7_Wa/Idiocy/xah_BashIdiocy.mp3?dl=1
xah_BitmapCrap.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABfN_kM5E4CKejhTnkvm4Caa/Crap/xah_BitmapCrap.mp3?dl=1
xah_BitmapFak.mp3,Fak,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAB1CaGaFlMS-hpEIQM91byWa/Fak/xah_BitmapFak.mp3?dl=1
xah_BloadedFak.mp3,Fak,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AACTc7JBCLtCGESrFr3jnWQLa/Fak/xah_BloadedFak.mp3?dl=1
xah_CCppFakhead.mp3,CCpp,,https://www.dropbox.com/s/o5939rmfsd5h02d/xah_CFakhead.mp3?dl=1
xah_CCppFakhead.mp3,Fakhead,,https://www.dropbox.com/s/o5939rmfsd5h02d/xah_CFakhead.mp3?dl=1
xah_CCppJavaPythonPHPJavascriptWorstFak.mp3,CCpp,,https://www.dropbox.com/s/wnkx5czju6oqcqr/xah_CCppJavaPythonPHPJavascriptWorstFak.mp3?dl=1
xah_CCppJavaPythonPHPJavascriptWorstFak.mp3,Fak,,https://www.dropbox.com/s/wnkx5czju6oqcqr/xah_CCppJavaPythonPHPJavascriptWorstFak.mp3?dl=1
xah_CCppJavaPythonPHPJavascriptWorstFak.mp3,Python,,https://www.dropbox.com/s/wnkx5czju6oqcqr/xah_CCppJavaPythonPHPJavascriptWorstFak.mp3?dl=1
xah_CCppSucksStonkyAss.mp3,Ass,,https://www.dropbox.com/s/hth49nkewdrrrlw/xah_CCppSucksStonkyAss.mp3?dl=1
xah_CCppSucksStonkyAss.mp3,CCpp,,https://www.dropbox.com/s/hth49nkewdrrrlw/xah_CCppSucksStonkyAss.mp3?dl=1
xah_CCppSucksStonkyAss.mp3,Sucks,,https://www.dropbox.com/s/hth49nkewdrrrlw/xah_CCppSucksStonkyAss.mp3?dl=1
xah_CFak.mp3,CCpp,,https://www.dropbox.com/s/7sjae4py6ddkszz/xah_CFak.mp3?dl=1
xah_CFak.mp3,Fak,,https://www.dropbox.com/s/7sjae4py6ddkszz/xah_CFak.mp3?dl=1
xah_CFakhead-001.mp3,CCpp,,https://www.dropbox.com/s/pwdd7wq9af86ucz/xah_CFakhead-001.mp3?dl=1
xah_CFakhead-001.mp3,Fakhead,,https://www.dropbox.com/s/pwdd7wq9af86ucz/xah_CFakhead-001.mp3?dl=1
xah_CFakhead.mp3,CCpp,,https://www.dropbox.com/s/o5939rmfsd5h02d/xah_CFakhead.mp3?dl=1
xah_CFakhead.mp3,Fakhead,,https://www.dropbox.com/s/o5939rmfsd5h02d/xah_CFakhead.mp3?dl=1
xah_CIdiot.mp3,CCpp,,https://www.dropbox.com/s/87x2bb41e7u7suk/xah_CIdiot.mp3?dl=1
xah_CIdiot.mp3,Idiots,,https://www.dropbox.com/s/87x2bb41e7u7suk/xah_CIdiot.mp3?dl=1
xah_CProgrammersIdiots.mp3,CCpp,,https://www.dropbox.com/s/f3irnvp8903lymr/xah_CProgrammersIdiots.mp3?dl=1
xah_CProgrammersIdiots.mp3,Idiots,,https://www.dropbox.com/s/f3irnvp8903lymr/xah_CProgrammersIdiots.mp3?dl=1
xah_CSyntaxWorstFak.mp3,CCpp,,https://www.dropbox.com/s/vny0q101cp0q5ud/xah_CSyntaxWorstFak.mp3?dl=1
xah_CSyntaxWorstFak.mp3,Fak,,https://www.dropbox.com/s/vny0q101cp0q5ud/xah_CSyntaxWorstFak.mp3?dl=1
xah_CUnixCrap.mp3,CCpp,,https://www.dropbox.com/s/r6drmy2cu60fhf9/xah_CUnixCrap.mp3?dl=1
xah_CUnixCrap.mp3,Crap,,https://www.dropbox.com/s/r6drmy2cu60fhf9/xah_CUnixCrap.mp3?dl=1
xah_CUnixCrap.mp3,Unix,,https://www.dropbox.com/s/r6drmy2cu60fhf9/xah_CUnixCrap.mp3?dl=1
xah_CUnixIdiots.mp3,CCpp,,https://www.dropbox.com/s/lqp6q10f3evzr6p/xah_CUnixIdiots.mp3?dl=1
xah_CUnixIdiots.mp3,Idiots,,https://www.dropbox.com/s/lqp6q10f3evzr6p/xah_CUnixIdiots.mp3?dl=1
xah_CUnixIdiots.mp3,Unix,,https://www.dropbox.com/s/lqp6q10f3evzr6p/xah_CUnixIdiots.mp3?dl=1
xah_CWorstFak.mp3,CCpp,,https://www.dropbox.com/s/rldu46mk18y2xm8/xah_CWorstFak.mp3?dl=1
xah_CWorstFak.mp3,Fak,,https://www.dropbox.com/s/rldu46mk18y2xm8/xah_CWorstFak.mp3?dl=1
xah_CommonLispCrap.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADxGg-r6fygjQXpsf7sQvoga/Crap/xah_CommonLispCrap.mp3?dl=1
xah_CompleteUnixIdiocy.mp3,Idiocy,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAUolCYlBjNaIC8t1_3ygJ8a/Idiocy/xah_CompleteUnixIdiocy.mp3?dl=1
xah_CompleteUnixIdiocy.mp3,Unix,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AACC9kb_dorJBJGvqXEeBk44a/Unix/xah_CompleteUnixIdiocy.mp3?dl=1
xah_ComplexityFak.mp3,Fak,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABrISkJS7oO7C__5uBWWshGa/Fak/xah_ComplexityFak.mp3?dl=1
xah_Crap-001.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAoYPqpmVw-HAZzve9OuGSxa/Crap/xah_Crap-001.mp3?dl=1
xah_Crap-002.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAALnzThUXMDB-odUzDSVwyVa/Crap/xah_Crap-002.mp3?dl=1
xah_Crap-003.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAxYosKiVHRLZCSK_5SI3eta/Crap/xah_Crap-003.mp3?dl=1
xah_Crap-004.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABxvIOfssTzizBc6F6F1tF9a/Crap/xah_Crap-004.mp3?dl=1
xah_Crap.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAki_Kkryh87HqMknVE-Pdea/Crap/xah_Crap.mp3?dl=1
xah_Crap2.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABi2LEGxl-wmXqKml95QrEXa/Crap/xah_Crap2.mp3?dl=1
xah_Crap3.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAA_-4gGXYoMuxveDyUvsQcYa/Crap/xah_Crap3.mp3?dl=1
xah_Crap4.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAXstLXaEaszlpu69gGBcNKa/Crap/xah_Crap4.mp3?dl=1
xah_Crap5.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABUScQ_u6tp6DwfBH9ZrZVFa/Crap/xah_Crap5.mp3?dl=1
xah_Crap6.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABGhnJjpQge9NGLheeFKa8Ya/Crap/xah_Crap6.mp3?dl=1
xah_Crap7.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAAId7wQRigRFHcclDc0MCvNa/Crap/xah_Crap7.mp3?dl=1
xah_CrapShit.mp3,Crap,,https://www.dropbox.com/s/fpcl742eh4oqwqv/xah_CrapShit.mp3?dl=1
xah_CrapShit2.mp3,Crap,,https://www.dropbox.com/s/do7xehlwq2uio3n/xah_CrapShit2.mp3?dl=1
xah_DesignFak.mp3,Fak,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAASnv6jRUvRtSsKbnRzACEba/Fak/xah_DesignFak.mp3?dl=1
xah_DesignFakCrap.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABXOVm_LhGurQLeXJSMY6Hea/Crap/xah_DesignFakCrap.mp3?dl=1
xah_DesignIdiocy.mp3,Idiocy,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AACF_QEbOu2UXRyY8-VMLcNca/Idiocy/xah_DesignIdiocy.mp3?dl=1
xah_EmacsAlanMackenzieFak.mp3,Emacs,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADtxZKRu-5Z-aqclnQDEF9na/Emacs/xah_EmacsAlanMackenzieFak.mp3?dl=1
xah_EmacsAlanMackenzieFak.mp3,Fak,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AADUF9Ss5PzcEGmizvQZeIG6a/Fak/xah_EmacsAlanMackenzieFak.mp3?dl=1
xah_EmacsCalculatorShit.mp3,Crap,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AABF4mTAo6iOiwCoXEQ2B1g1a/Crap/xah_EmacsCalculatorShit.mp3?dl=1
xah_EmacsCalculatorShit.mp3,Emacs,,https://www.dropbox.com/sh/h9j3xata6j6d6h5/AAC5PvOGNSQbUBJd9MZDUWfCa/Emacs/xah_EmacsCalculatorShit.mp3?dl=1
